Recording timestamp	type	Scene Name	scene_num	order	djv_reported	PupilDiam_Left	Gaze2d_Left.x	Gaze2d_Left.y	left_eye_openness	PupilDiam_Right	Gaze2d_Right.x	Gaze2d_Right.y	right_eye_openness	gaze_direction_x	gaze_direction_y	gaze_direction_z	gaze_origin_x	gaze_origin_y	gaze_origin_z	gaze_convergence_distance	participant	study_status	scene_familiarity	recall_status	Identifier	Event value	Event message
1701994003624	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4041	766.944	585.28	0.978	4.0993	758.4479999999999	838.24	0.8933	-0.1295	-0.0506	0.9903	-28.067	4.9285	-39.8333	0.0	23	0.0	0.0		1791	0	0
1701994003632	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4136	763.2	584.9599999999999	0.978	4.1687	753.552	839.3599999999999	0.8933	-0.1104	-0.0524	0.9925	-29.3874	4.8627	-39.9575	0.0	23	0.0	0.0		1791	0	0
1701994003640	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4547	764.064	588.64	0.982	4.1049	753.9839999999999	840.64	0.9001	-0.112	-0.0522	0.9923	-30.3265	4.7601	-39.9052	0.0	23	0.0	0.0		1791	0	0
1701994003648	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4519	764.784	589.44	0.982	4.1377	753.264	843.0400000000001	0.9001	-0.1084	-0.0541	0.9926	-29.1226	4.7696	-39.7575	0.0	23	0.0	0.0		1791	0	0
1701994003657	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4772	764.208	587.84	0.9709	4.0536	753.552	845.5999999999999	0.8948	-0.1051	-0.0533	0.993	-26.3622	4.8486	-39.5433	0.0	23	0.0	0.0		1791	0	0
1701994003665	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.3767	764.064	590.24	0.9709	4.1067	752.4	847.5199999999999	0.8948	-0.095	-0.049	0.9943	-19.6539	5.205	-39.3659	0.0	23	0.0	0.0		1791	0	0
1701994003673	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4724	764.4960000000001	591.6800000000001	0.9678	4.141	751.6800000000001	849.76	0.9024	-0.0922	-0.0493	0.9945	-17.1882	5.3023	-39.222	0.0	23	0.0	0.0		1791	0	0
1701994003682	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4688	760.176	594.7199999999999	0.9678	4.1811	750.672	852.3199999999999	0.9024	-0.0863	-0.0562	0.9947	-18.4913	5.2239	-39.3195	0.0	23	0.0	0.0		1791	0	0
1701994003690	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.5116	760.608	597.44	0.9578	4.1206	748.6560000000001	851.0400000000001	0.9102	-0.0854	-0.0468	0.9952	-14.6872	5.3382	-38.9417	0.0	23	0.0	0.0		1791	0	0
1701994003698	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4001	756.0	597.12	0.9578	4.1557	747.648	851.52	0.9102	-0.0839	-0.044	0.9955	-11.7861	5.479	-38.8277	0.0	23	0.0	0.0		1791	0	0
1701994003707	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.5379	754.416	595.84	0.9598	4.083	743.328	852.16	0.9059	-0.0752	-0.0479	0.996	-22.3649	4.9771	-39.5459	0.0	23	0.0	0.0		1791	0	0
1701994003715	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.5423	753.8399999999999	596.96	0.9598	4.1743	741.312	852.3199999999999	0.9059	-0.0699	-0.0524	0.9962	-24.643	4.9494	-39.9489	0.0	23	0.0	0.0		1791	0	0
1701994003724	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.5412	749.9520000000001	595.2	0.9613	4.2196	742.4639999999999	852.16	0.9054	-0.0756	-0.0515	0.9958	-23.6462	4.9855	-39.8189	0.0	23	0.0	0.0		1791	0	0
1701994003732	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.4618	747.792	594.56	0.9613	4.2034	742.3199999999999	849.76	0.9054	-0.0784	-0.0451	0.9959	-25.4049	4.8898	-39.8648	0.0	23	0.0	0.0		1791	0	0
1701994003740	t	gymnasium_test_cue_lumber_mill_left	0.0	5	0	4.5417	747.9359999999999	594.24	0.9639	4.1783	738.576	851.36	0.8986	-0.0656	-0.0511	0.9965	-27.7744	4.7677	-40.0079	0.0	23	0.0	0.0		1791	200	MYKEYWORD 200
